,Date,Price,Name,Daily Change Rate
190,2020/1/5,2876.94,^DJEG20E ,0
189,2020/1/6,2856.81,^DJEG20E ,-0.006997018
188,2020/1/8,2918.53,^DJEG20E ,0.014456332
187,2020/1/9,2958.83,^DJEG20E ,0.028464271
186,2020/1/12,2975.68,^DJEG20E ,0.034321188
185,2020/1/13,2951.62,^DJEG20E ,0.025958136
184,2020/1/14,2960.23,^DJEG20E ,0.028950899
183,2020/1/15,2963.43,^DJEG20E ,0.030063192
182,2020/1/16,2974.85,^DJEG20E ,0.034032688
181,2020/1/19,2992.6,^DJEG20E ,0.040202437
180,2020/1/20,2967.35,^DJEG20E ,0.031425751
179,2020/1/21,2943.1,^DJEG20E ,0.022996656
178,2020/1/22,2964.89,^DJEG20E ,0.030570676
177,2020/1/23,2962.83,^DJEG20E ,0.029854637
176,2020/1/26,2964.3,^DJEG20E ,0.030365597
175,2020/1/27,2950.33,^DJEG20E ,0.025509743
174,2020/1/28,2947.82,^DJEG20E ,0.024637288
173,2020/1/29,2970.18,^DJEG20E ,0.032409435
172,2020/1/30,2998.28,^DJEG20E ,0.042176757
171,2020/2/2,2994.11,^DJEG20E ,0.040727301
170,2020/2/3,2988.87,^DJEG20E ,0.038905921
169,2020/2/4,2993.75,^DJEG20E ,0.040602168
168,2020/2/5,3011.66,^DJEG20E ,0.046827532
167,2020/2/6,3043.29,^DJEG20E ,0.057821852
166,2020/2/9,3044.92,^DJEG20E ,0.058388427
165,2020/2/10,3020.09,^DJEG20E ,0.049757729
164,2020/2/11,3024.08,^DJEG20E ,0.051144619
163,2020/2/12,2995.38,^DJEG20E ,0.041168742
162,2020/2/13,2997.82,^DJEG20E ,0.042016865
161,2020/2/16,2976.27,^DJEG20E ,0.034526267
160,2020/2/17,2984.78,^DJEG20E ,0.037484271
159,2020/2/18,2952.67,^DJEG20E ,0.026323107
158,2020/2/19,2959.4,^DJEG20E ,0.028662398
157,2020/2/20,2964.1,^DJEG20E ,0.030296078
156,2020/2/23,2958.46,^DJEG20E ,0.028335662
155,2020/2/24,2915.12,^DJEG20E ,0.013271045
154,2020/2/25,2889.79,^DJEG20E ,0.004466551
153,2020/2/26,2859.71,^DJEG20E ,-0.005989002
152,2020/2/27,2818.6,^DJEG20E ,-0.02027849
151,2020/3/1,2658.54,^DJEG20E ,-0.075913992
150,2020/3/2,2682.18,^DJEG20E ,-0.067696928
149,2020/3/3,2713.85,^DJEG20E ,-0.056688704
148,2020/3/4,2662.4,^DJEG20E ,-0.074572289
147,2020/3/5,2699.24,^DJEG20E ,-0.061767016
146,2020/3/8,2599.83,^DJEG20E ,-0.096321091
145,2020/3/9,2406.55,^DJEG20E ,-0.163503584
144,2020/3/10,2442.21,^DJEG20E ,-0.151108469
143,2020/3/11,2441.12,^DJEG20E ,-0.151487344
142,2020/3/15,2230.52,^DJEG20E ,-0.224690122
141,2020/3/16,2084.59,^DJEG20E ,-0.275414155
140,2020/3/17,2041.32,^DJEG20E ,-0.290454441
139,2020/3/18,1945.3,^DJEG20E ,-0.323830181
138,2020/3/19,2029.94,^DJEG20E ,-0.294410033
137,2020/3/22,2133.15,^DJEG20E ,-0.25853511
136,2020/3/23,2196.71,^DJEG20E ,-0.236442192
135,2020/3/24,2135.04,^DJEG20E ,-0.257878162
134,2020/3/25,2153.39,^DJEG20E ,-0.251499857
133,2020/3/26,2159.09,^DJEG20E ,-0.249518586
132,2020/3/29,2128.17,^DJEG20E ,-0.260266116
131,2020/3/30,2078.3,^DJEG20E ,-0.277600506
130,2020/3/31,2083.69,^DJEG20E ,-0.275726988
129,2020/4/1,2047.93,^DJEG20E ,-0.288156861
128,2020/4/2,2062.77,^DJEG20E ,-0.282998603
127,2020/4/5,2030.66,^DJEG20E ,-0.294159767
126,2020/4/6,2065.87,^DJEG20E ,-0.281921069
125,2020/4/7,2144.97,^DJEG20E ,-0.254426578
124,2020/4/8,2193.91,^DJEG20E ,-0.237415448
123,2020/4/9,2240.45,^DJEG20E ,-0.221238538
122,2020/4/12,2225.28,^DJEG20E ,-0.226511502
121,2020/4/13,2246.79,^DJEG20E ,-0.219034808
120,2020/4/14,2265.03,^DJEG20E ,-0.212694738
119,2020/4/15,2239.89,^DJEG20E ,-0.221433189
118,2020/4/16,2204.17,^DJEG20E ,-0.233849159
117,2020/4/21,2143.58,^DJEG20E ,-0.25490973
116,2020/4/22,2123.8,^DJEG20E ,-0.261785091
115,2020/4/23,2184.47,^DJEG20E ,-0.240696712
114,2020/4/26,2233.93,^DJEG20E ,-0.223504835
113,2020/4/27,2237.89,^DJEG20E ,-0.222128373
112,2020/4/28,2243.98,^DJEG20E ,-0.22001154
111,2020/4/29,2264.71,^DJEG20E ,-0.212805967
110,2020/4/30,2268.46,^DJEG20E ,-0.211502499
109,2020/5/3,2198.59,^DJEG20E ,-0.23578872
108,2020/5/4,2178.11,^DJEG20E ,-0.242907395
107,2020/5/5,2202.69,^DJEG20E ,-0.234363595
106,2020/5/6,2230.55,^DJEG20E ,-0.224679694
105,2020/5/7,2198.31,^DJEG20E ,-0.235886046
104,2020/5/10,2213.85,^DJEG20E ,-0.230484473
103,2020/5/11,2222.84,^DJEG20E ,-0.227359625
102,2020/5/12,2277.13,^DJEG20E ,-0.208488881
101,2020/5/13,2232.84,^DJEG20E ,-0.22388371
100,2020/5/14,2206.63,^DJEG20E ,-0.232994084
99,2020/5/17,2219.79,^DJEG20E ,-0.228419779
98,2020/5/18,2198.72,^DJEG20E ,-0.235743533
97,2020/5/19,2218.48,^DJEG20E ,-0.228875124
96,2020/5/20,2194.17,^DJEG20E ,-0.237325075
95,2020/5/21,2172.68,^DJEG20E ,-0.244794817
94,2020/5/31,2191.84,^DJEG20E ,-0.238134963
93,2020/6/1,2202.41,^DJEG20E ,-0.23446092
92,2020/6/2,2232.77,^DJEG20E ,-0.223908041
91,2020/6/3,2255.57,^DJEG20E ,-0.215982954
90,2020/6/4,2302.53,^DJEG20E ,-0.199660055
89,2020/6/7,2404.73,^DJEG20E ,-0.1641362
88,2020/6/8,2413.82,^DJEG20E ,-0.160976593
87,2020/6/9,2400.92,^DJEG20E ,-0.165460524
86,2020/6/10,2370.78,^DJEG20E ,-0.175936933
85,2020/6/11,2347.2,^DJEG20E ,-0.184133141
84,2020/6/14,2320.31,^DJEG20E ,-0.193479878
83,2020/6/15,2305.65,^DJEG20E ,-0.19857557
82,2020/6/16,2362.19,^DJEG20E ,-0.178922744
81,2020/6/17,2359.22,^DJEG20E ,-0.179955091
80,2020/6/18,2353.74,^DJEG20E ,-0.181859893
79,2020/6/21,2347.86,^DJEG20E ,-0.183903731
78,2020/6/22,2333.58,^DJEG20E ,-0.188867338
77,2020/6/23,2336.53,^DJEG20E ,-0.187841943
76,2020/6/24,2387.32,^DJEG20E ,-0.170187769
75,2020/6/25,2364.14,^DJEG20E ,-0.178244941
74,2020/6/28,2356.09,^DJEG20E ,-0.181043053
73,2020/6/29,2346.39,^DJEG20E ,-0.184414691
72,2020/6/30,2349.3,^DJEG20E ,-0.183403199
71,2020/7/5,2385.65,^DJEG20E ,-0.170768247
70,2020/7/6,2406.18,^DJEG20E ,-0.163632193
69,2020/7/7,2397.69,^DJEG20E ,-0.166583245
68,2020/7/8,2407.89,^DJEG20E ,-0.163037811
67,2020/7/9,2373.49,^DJEG20E ,-0.17499496
66,2020/7/12,2398.54,^DJEG20E ,-0.166287792
65,2020/7/13,2377.42,^DJEG20E ,-0.173628925
64,2020/7/14,2345.1,^DJEG20E ,-0.184863084
63,2020/7/15,2293.61,^DJEG20E ,-0.202760572
62,2020/7/16,2262.55,^DJEG20E ,-0.213556765
61,2020/7/19,2229.77,^DJEG20E ,-0.224950816
60,2020/7/20,2246.47,^DJEG20E ,-0.219146037
59,2020/7/21,2275.58,^DJEG20E ,-0.209027647
58,2020/7/22,2257.46,^DJEG20E ,-0.215326006
57,2020/7/26,2277,^DJEG20E ,-0.208534067
56,2020/7/27,2280.38,^DJEG20E ,-0.207359208
55,2020/7/28,2280.92,^DJEG20E ,-0.207171509
54,2020/7/29,2280.94,^DJEG20E ,-0.207164557
53,2020/8/4,2285.06,^DJEG20E ,-0.20573248
52,2020/8/5,2296.2,^DJEG20E ,-0.20186031
51,2020/8/6,2311.06,^DJEG20E ,-0.1966951
50,2020/8/9,2338.45,^DJEG20E ,-0.187174567
49,2020/8/10,2342.99,^DJEG20E ,-0.185596502
48,2020/8/11,2340.55,^DJEG20E ,-0.186444625
47,2020/8/12,2340.64,^DJEG20E ,-0.186413342
46,2020/8/13,2341.64,^DJEG20E ,-0.18606575
45,2020/8/16,2380.18,^DJEG20E ,-0.172669573
44,2020/8/17,2385.64,^DJEG20E ,-0.170771723
43,2020/8/18,2375.26,^DJEG20E ,-0.174379723
42,2020/8/19,2392.34,^DJEG20E ,-0.168442859
41,2020/8/23,2438.83,^DJEG20E ,-0.152283329
40,2020/8/24,2443.81,^DJEG20E ,-0.150552323
39,2020/8/25,2447.7,^DJEG20E ,-0.149200192
38,2020/8/26,2442.99,^DJEG20E ,-0.150837348
37,2020/8/27,2444.68,^DJEG20E ,-0.150249918
36,2020/8/30,2442.5,^DJEG20E ,-0.151007668
35,2020/8/31,2426.27,^DJEG20E ,-0.156649079
34,2020/9/1,2401.71,^DJEG20E ,-0.165185927
33,2020/9/2,2396.8,^DJEG20E ,-0.166892601
32,2020/9/3,2385.48,^DJEG20E ,-0.170827337
31,2020/9/6,2365.1,^DJEG20E ,-0.177911253
30,2020/9/7,2377.37,^DJEG20E ,-0.173646305
29,2020/9/8,2334.52,^DJEG20E ,-0.188540602
28,2020/9/9,2323.73,^DJEG20E ,-0.192291115
27,2020/9/10,2353.69,^DJEG20E ,-0.181877272
26,2020/9/13,2351.41,^DJEG20E ,-0.182669781
25,2020/9/14,2342.93,^DJEG20E ,-0.185617357
24,2020/9/15,2338.51,^DJEG20E ,-0.187153712
23,2020/9/16,2348.43,^DJEG20E ,-0.183705604
22,2020/9/17,2340.11,^DJEG20E ,-0.186597565
21,2020/9/20,2324.54,^DJEG20E ,-0.192009566
20,2020/9/21,2308.95,^DJEG20E ,-0.197428518
19,2020/9/22,2321.87,^DJEG20E ,-0.192937635
18,2020/9/23,2326,^DJEG20E ,-0.191502082
17,2020/9/24,2311.53,^DJEG20E ,-0.196531732
16,2020/9/27,2306.98,^DJEG20E ,-0.198113273
15,2020/9/28,2323.69,^DJEG20E ,-0.192305019
14,2020/9/29,2328.73,^DJEG20E ,-0.190553157
13,2020/9/30,2328.64,^DJEG20E ,-0.19058444
12,2020/10/1,2339.63,^DJEG20E ,-0.186764409
11,2020/10/4,2346.97,^DJEG20E ,-0.184213088
10,2020/10/5,2332.34,^DJEG20E ,-0.189298352
9,2020/10/6,2357.24,^DJEG20E ,-0.180643322
8,2020/10/7,2384.42,^DJEG20E ,-0.171195784
7,2020/10/11,2389.61,^DJEG20E ,-0.169391784
6,2020/10/12,2396.26,^DJEG20E ,-0.167080301
5,2020/10/13,2377.5,^DJEG20E ,-0.173601118
4,2020/10/14,2385.38,^DJEG20E ,-0.170862097
3,2020/10/15,2381.72,^DJEG20E ,-0.172134282
2,2020/10/18,2356.44,^DJEG20E ,-0.180921396
1,2020/10/19,2354.26,^DJEG20E ,-0.181679145
0,2020/10/20,2352.69,^DJEG20E ,-0.182224864
251,2020/1/1,778.13,^DJIMKW,0
250,2020/1/2,778.13,^DJIMKW,0
249,2020/1/3,778.18,^DJIMKW,6.43E-05
248,2020/1/5,751.65,^DJIMKW,-0.034030303
247,2020/1/6,750.88,^DJIMKW,-0.035019855
246,2020/1/7,756.99,^DJIMKW,-0.027167697
245,2020/1/8,758.91,^DJIMKW,-0.024700243
244,2020/1/9,775.51,^DJIMKW,-0.003367047
243,2020/1/10,776.2,^DJIMKW,-0.002480305
242,2020/1/12,775.51,^DJIMKW,-0.003367047
241,2020/1/13,775.51,^DJIMKW,-0.003367047
240,2020/1/14,781.71,^DJIMKW,0.004600774
239,2020/1/15,785.15,^DJIMKW,0.009021629
238,2020/1/16,785.83,^DJIMKW,0.009895519
237,2020/1/17,785.7,^DJIMKW,0.009728452
236,2020/1/19,789.98,^DJIMKW,0.015228818
235,2020/1/20,793.52,^DJIMKW,0.019778186
234,2020/1/21,793.07,^DJIMKW,0.019199877
233,2020/1/22,791.84,^DJIMKW,0.017619164
232,2020/1/23,790.84,^DJIMKW,0.016334032
231,2020/1/24,790.22,^DJIMKW,0.01553725
230,2020/1/26,789.2,^DJIMKW,0.014226415
229,2020/1/27,784.3,^DJIMKW,0.007929266
228,2020/1/28,786.69,^DJIMKW,0.011000733
227,2020/1/29,789.16,^DJIMKW,0.014175009
226,2020/1/30,785.82,^DJIMKW,0.009882667
225,2020/1/31,785.51,^DJIMKW,0.009484276
224,2020/2/2,782.68,^DJIMKW,0.005847352
223,2020/2/3,782.22,^DJIMKW,0.005256191
222,2020/2/4,785.43,^DJIMKW,0.009381466
221,2020/2/5,785.32,^DJIMKW,0.009240101
220,2020/2/6,787.11,^DJIMKW,0.011540488
219,2020/2/7,787.13,^DJIMKW,0.011566191
218,2020/2/9,784.53,^DJIMKW,0.008224847
217,2020/2/10,778.16,^DJIMKW,3.86E-05
216,2020/2/11,778.68,^DJIMKW,0.000706823
215,2020/2/12,775.35,^DJIMKW,-0.003572668
214,2020/2/13,777.62,^DJIMKW,-0.000655417
213,2020/2/14,777.36,^DJIMKW,-0.000989552
212,2020/2/16,773.86,^DJIMKW,-0.005487515
211,2020/2/17,775.95,^DJIMKW,-0.002801588
210,2020/2/18,771.13,^DJIMKW,-0.008995926
209,2020/2/19,766.78,^DJIMKW,-0.014586252
208,2020/2/20,774.72,^DJIMKW,-0.004382301
207,2020/2/21,774.87,^DJIMKW,-0.004189531
206,2020/2/23,771.42,^DJIMKW,-0.008623238
205,2020/2/24,763.06,^DJIMKW,-0.019366944
204,2020/2/25,763.06,^DJIMKW,-0.019366944
203,2020/2/26,763.06,^DJIMKW,-0.019366944
202,2020/2/27,763.06,^DJIMKW,-0.019366944
201,2020/2/28,763.08,^DJIMKW,-0.019341241
200,2020/3/1,713.63,^DJIMKW,-0.082891034
199,2020/3/2,728.86,^DJIMKW,-0.063318469
198,2020/3/3,736.05,^DJIMKW,-0.054078367
197,2020/3/4,730.62,^DJIMKW,-0.061056636
196,2020/3/5,726.74,^DJIMKW,-0.066042949
195,2020/3/6,726.72,^DJIMKW,-0.066068652
194,2020/3/8,675.96,^DJIMKW,-0.131301968
193,2020/3/9,624.31,^DJIMKW,-0.197679051
192,2020/3/10,627.78,^DJIMKW,-0.193219642
191,2020/3/11,630.16,^DJIMKW,-0.190161027
190,2020/3/12,630.16,^DJIMKW,-0.190161027
189,2020/3/13,630.16,^DJIMKW,-0.190161027
188,2020/3/15,589.01,^DJIMKW,-0.243044221
187,2020/3/16,562.49,^DJIMKW,-0.27712593
186,2020/3/17,548.8,^DJIMKW,-0.294719391
185,2020/3/18,547.6,^DJIMKW,-0.29626155
184,2020/3/19,557.99,^DJIMKW,-0.282909025
183,2020/3/20,558.01,^DJIMKW,-0.282883323
182,2020/3/22,557.99,^DJIMKW,-0.282909025
181,2020/3/23,551.89,^DJIMKW,-0.290748333
180,2020/3/24,575.42,^DJIMKW,-0.260509169
179,2020/3/25,604.15,^DJIMKW,-0.223587318
178,2020/3/26,598.2,^DJIMKW,-0.231233856
177,2020/3/27,598.2,^DJIMKW,-0.231233856
176,2020/3/29,587.92,^DJIMKW,-0.244445016
175,2020/3/30,581.92,^DJIMKW,-0.252155809
174,2020/3/31,585.64,^DJIMKW,-0.247375117
173,2020/4/1,578.21,^DJIMKW,-0.25692365
172,2020/4/2,577.07,^DJIMKW,-0.258388701
171,2020/4/3,577.07,^DJIMKW,-0.258388701
170,2020/4/5,581.44,^DJIMKW,-0.252772673
169,2020/4/6,577.71,^DJIMKW,-0.257566216
168,2020/4/7,580.81,^DJIMKW,-0.253582306
167,2020/4/8,580.03,^DJIMKW,-0.254584709
166,2020/4/9,571.36,^DJIMKW,-0.265726807
165,2020/4/10,571.36,^DJIMKW,-0.265726807
164,2020/4/12,584.46,^DJIMKW,-0.248891573
163,2020/4/13,580.04,^DJIMKW,-0.254571858
162,2020/4/14,596.86,^DJIMKW,-0.232955933
161,2020/4/15,591.71,^DJIMKW,-0.239574364
160,2020/4/16,592.01,^DJIMKW,-0.239188824
159,2020/4/17,592.01,^DJIMKW,-0.239188824
158,2020/4/19,606.29,^DJIMKW,-0.220837135
157,2020/4/20,603.94,^DJIMKW,-0.223857196
156,2020/4/21,590.58,^DJIMKW,-0.241026564
155,2020/4/22,593.46,^DJIMKW,-0.237325383
154,2020/4/23,592.3,^DJIMKW,-0.238816136
153,2020/4/24,593.1,^DJIMKW,-0.23778803
152,2020/4/26,595.71,^DJIMKW,-0.234433835
151,2020/4/27,605.04,^DJIMKW,-0.222443551
150,2020/4/28,613.1,^DJIMKW,-0.212085384
149,2020/4/29,620.2,^DJIMKW,-0.202960945
148,2020/4/30,632.84,^DJIMKW,-0.186716873
147,2020/5/1,633.46,^DJIMKW,-0.18592009
146,2020/5/3,616.73,^DJIMKW,-0.207420354
145,2020/5/4,605.17,^DJIMKW,-0.222276483
144,2020/5/5,611.11,^DJIMKW,-0.214642797
143,2020/5/6,614.99,^DJIMKW,-0.209656484
142,2020/5/7,610.46,^DJIMKW,-0.215478133
141,2020/5/8,611.13,^DJIMKW,-0.214617095
140,2020/5/10,599.12,^DJIMKW,-0.230051534
139,2020/5/11,594.93,^DJIMKW,-0.235436238
138,2020/5/12,597.67,^DJIMKW,-0.231914976
137,2020/5/13,591.32,^DJIMKW,-0.240075566
136,2020/5/14,593.59,^DJIMKW,-0.237158315
135,2020/5/15,593.88,^DJIMKW,-0.236785627
134,2020/5/17,602.8,^DJIMKW,-0.225322247
133,2020/5/18,606.86,^DJIMKW,-0.22010461
132,2020/5/19,615.11,^DJIMKW,-0.209502268
131,2020/5/20,614.29,^DJIMKW,-0.210556077
130,2020/5/21,616.66,^DJIMKW,-0.207510313
129,2020/5/22,616.68,^DJIMKW,-0.207484611
128,2020/5/24,616.66,^DJIMKW,-0.207510313
127,2020/5/25,616.66,^DJIMKW,-0.207510313
126,2020/5/26,616.66,^DJIMKW,-0.207510313
125,2020/5/27,631.56,^DJIMKW,-0.188361842
124,2020/5/28,631.91,^DJIMKW,-0.187912046
123,2020/5/29,632.42,^DJIMKW,-0.187256628
122,2020/5/31,631.25,^DJIMKW,-0.188760233
121,2020/6/1,631.27,^DJIMKW,-0.18873453
120,2020/6/2,635.49,^DJIMKW,-0.183311272
119,2020/6/3,637.12,^DJIMKW,-0.181216506
118,2020/6/4,637.94,^DJIMKW,-0.180162698
117,2020/6/5,637.94,^DJIMKW,-0.180162698
116,2020/6/7,651.16,^DJIMKW,-0.163173249
115,2020/6/8,660.15,^DJIMKW,-0.151619909
114,2020/6/9,662.9,^DJIMKW,-0.148085795
113,2020/6/10,651.47,^DJIMKW,-0.162774858
112,2020/6/11,654.68,^DJIMKW,-0.158649583
111,2020/6/12,654.68,^DJIMKW,-0.158649583
110,2020/6/14,632.77,^DJIMKW,-0.186806832
109,2020/6/15,635.66,^DJIMKW,-0.183092799
108,2020/6/16,645.48,^DJIMKW,-0.1704728
107,2020/6/17,643.09,^DJIMKW,-0.173544266
106,2020/6/18,640.03,^DJIMKW,-0.177476771
105,2020/6/19,640.03,^DJIMKW,-0.177476771
104,2020/6/21,642.41,^DJIMKW,-0.174418156
103,2020/6/22,646.41,^DJIMKW,-0.169277627
102,2020/6/23,651.65,^DJIMKW,-0.162543534
101,2020/6/24,656.37,^DJIMKW,-0.156477709
100,2020/6/25,660.27,^DJIMKW,-0.151465693
99,2020/6/26,660.27,^DJIMKW,-0.151465693
98,2020/6/28,661.75,^DJIMKW,-0.149563698
97,2020/6/29,659.87,^DJIMKW,-0.151979746
96,2020/6/30,658.39,^DJIMKW,-0.153881742
95,2020/7/1,655.15,^DJIMKW,-0.158045571
94,2020/7/2,656.59,^DJIMKW,-0.15619498
93,2020/7/3,656.59,^DJIMKW,-0.15619498
92,2020/7/5,661.72,^DJIMKW,-0.149602252
91,2020/7/6,663.7,^DJIMKW,-0.14705769
90,2020/7/7,666.88,^DJIMKW,-0.142970969
89,2020/7/8,666.88,^DJIMKW,-0.142970969
88,2020/7/9,665.4,^DJIMKW,-0.144872965
87,2020/7/10,665.4,^DJIMKW,-0.144872965
86,2020/7/12,668.91,^DJIMKW,-0.14036215
85,2020/7/13,670.29,^DJIMKW,-0.138588668
84,2020/7/14,659.84,^DJIMKW,-0.1520183
83,2020/7/15,657.69,^DJIMKW,-0.154781335
82,2020/7/16,653.22,^DJIMKW,-0.160525876
81,2020/7/17,653.22,^DJIMKW,-0.160525876
80,2020/7/19,648.16,^DJIMKW,-0.167028646
79,2020/7/20,650.5,^DJIMKW,-0.164021436
78,2020/7/21,649.44,^DJIMKW,-0.165383676
77,2020/7/22,636.05,^DJIMKW,-0.182591598
76,2020/7/23,631.51,^DJIMKW,-0.188426098
75,2020/7/24,631.51,^DJIMKW,-0.188426098
74,2020/7/26,628.7,^DJIMKW,-0.19203732
73,2020/7/27,624.65,^DJIMKW,-0.197242106
72,2020/7/28,633.59,^DJIMKW,-0.185753023
71,2020/7/29,629.6,^DJIMKW,-0.190880701
70,2020/7/30,629.6,^DJIMKW,-0.190880701
69,2020/7/31,629.68,^DJIMKW,-0.190777891
68,2020/8/2,629.6,^DJIMKW,-0.190880701
67,2020/8/3,629.6,^DJIMKW,-0.190880701
66,2020/8/4,629.46,^DJIMKW,-0.19106062
65,2020/8/5,632.38,^DJIMKW,-0.187308033
64,2020/8/6,629.17,^DJIMKW,-0.191433308
63,2020/8/7,629.17,^DJIMKW,-0.191433308
62,2020/8/9,631.67,^DJIMKW,-0.188220477
61,2020/8/10,631.68,^DJIMKW,-0.188207626
60,2020/8/11,635.34,^DJIMKW,-0.183504042
59,2020/8/12,641.73,^DJIMKW,-0.175292046
58,2020/8/13,639.89,^DJIMKW,-0.17765669
57,2020/8/14,639.89,^DJIMKW,-0.17765669
56,2020/8/16,644.69,^DJIMKW,-0.171488055
55,2020/8/17,646.41,^DJIMKW,-0.169277627
54,2020/8/18,642.49,^DJIMKW,-0.174315346
53,2020/8/19,644.3,^DJIMKW,-0.171989256
52,2020/8/20,644.3,^DJIMKW,-0.171989256
51,2020/8/21,644.38,^DJIMKW,-0.171886446
50,2020/8/23,635.88,^DJIMKW,-0.18281007
49,2020/8/24,640.08,^DJIMKW,-0.177412515
48,2020/8/25,643.48,^DJIMKW,-0.173043065
47,2020/8/26,645.55,^DJIMKW,-0.170382841
46,2020/8/27,644.85,^DJIMKW,-0.171282434
45,2020/8/28,644.94,^DJIMKW,-0.171166772
44,2020/8/30,647.6,^DJIMKW,-0.16774832
43,2020/8/31,644.12,^DJIMKW,-0.17222058
42,2020/9/1,647.28,^DJIMKW,-0.168159562
41,2020/9/2,651.14,^DJIMKW,-0.163198951
40,2020/9/3,653.93,^DJIMKW,-0.159613432
39,2020/9/4,653.99,^DJIMKW,-0.159536324
38,2020/9/6,658.56,^DJIMKW,-0.15366327
37,2020/9/7,661.16,^DJIMKW,-0.150321926
36,2020/9/8,663.62,^DJIMKW,-0.1471605
35,2020/9/9,661.27,^DJIMKW,-0.150180561
34,2020/9/10,666.79,^DJIMKW,-0.143086631
33,2020/9/11,667.18,^DJIMKW,-0.142585429
32,2020/9/13,670.81,^DJIMKW,-0.137920399
31,2020/9/14,681.88,^DJIMKW,-0.123693984
30,2020/9/15,679.59,^DJIMKW,-0.126636937
29,2020/9/16,681.17,^DJIMKW,-0.124606428
28,2020/9/17,685.94,^DJIMKW,-0.118476347
27,2020/9/18,685.94,^DJIMKW,-0.118476347
26,2020/9/20,691.88,^DJIMKW,-0.110842661
25,2020/9/21,694.2,^DJIMKW,-0.107861154
24,2020/9/22,695.04,^DJIMKW,-0.106781643
23,2020/9/23,699.85,^DJIMKW,-0.100600157
22,2020/9/24,697.68,^DJIMKW,-0.103388894
21,2020/9/25,697.68,^DJIMKW,-0.103388894
20,2020/9/27,697.03,^DJIMKW,-0.10422423
19,2020/9/28,695.79,^DJIMKW,-0.105817794
18,2020/9/29,677.38,^DJIMKW,-0.12947708
17,2020/9/30,677.38,^DJIMKW,-0.12947708
16,2020/10/1,677.38,^DJIMKW,-0.12947708
15,2020/10/2,677.38,^DJIMKW,-0.12947708
14,2020/10/4,697.4,^DJIMKW,-0.103748731
13,2020/10/5,698.06,^DJIMKW,-0.102900544
12,2020/10/6,708.39,^DJIMKW,-0.089625127
11,2020/10/7,715.41,^DJIMKW,-0.080603498
10,2020/10/8,719.65,^DJIMKW,-0.075154537
9,2020/10/9,719.67,^DJIMKW,-0.075128835
8,2020/10/11,727.39,^DJIMKW,-0.065207613
7,2020/10/12,728.21,^DJIMKW,-0.064153805
6,2020/10/13,730.95,^DJIMKW,-0.060632542
5,2020/10/14,729.54,^DJIMKW,-0.062444579
4,2020/10/15,730.73,^DJIMKW,-0.060915271
3,2020/10/16,730.26,^DJIMKW,-0.061519283
2,2020/10/18,721.57,^DJIMKW,-0.072687083
1,2020/10/19,712.95,^DJIMKW,-0.083764924
0,2020/10/20,717.56,^DJIMKW,-0.077840464
201,2020/1/2,330.15,^NQMAEUR,0
200,2020/1/3,331.31,^NQMAEUR,0.003513554
199,2020/1/6,330.12,^NQMAEUR,-9.09E-05
198,2020/1/7,330.39,^NQMAEUR,0.000726942
197,2020/1/8,332.21,^NQMAEUR,0.006239588
196,2020/1/9,337.78,^NQMAEUR,0.023110707
195,2020/1/10,335.37,^NQMAEUR,0.015810995
194,2020/1/13,333.77,^NQMAEUR,0.010964713
193,2020/1/14,336.41,^NQMAEUR,0.018961078
192,2020/1/15,336.29,^NQMAEUR,0.018597607
191,2020/1/16,337.93,^NQMAEUR,0.023565046
190,2020/1/17,338.77,^NQMAEUR,0.026109344
189,2020/1/20,338.95,^NQMAEUR,0.026654551
188,2020/1/21,340.14,^NQMAEUR,0.030258973
187,2020/1/22,343.56,^NQMAEUR,0.040617901
186,2020/1/23,341.62,^NQMAEUR,0.034741784
185,2020/1/24,342.11,^NQMAEUR,0.036225958
184,2020/1/27,342.2,^NQMAEUR,0.036498561
183,2020/1/28,340.78,^NQMAEUR,0.032197486
182,2020/1/29,340.27,^NQMAEUR,0.030652734
181,2020/1/30,337.89,^NQMAEUR,0.023443889
180,2020/1/31,340,^NQMAEUR,0.029834924
179,2020/2/3,330.03,^NQMAEUR,-0.000363471
178,2020/2/4,331.33,^NQMAEUR,0.003574133
177,2020/2/5,331.39,^NQMAEUR,0.003755869
176,2020/2/6,326.62,^NQMAEUR,-0.01069211
175,2020/2/7,325.66,^NQMAEUR,-0.013599879
174,2020/2/10,327.34,^NQMAEUR,-0.008511283
173,2020/2/11,321.32,^NQMAEUR,-0.026745419
172,2020/2/12,321.52,^NQMAEUR,-0.026139633
171,2020/2/13,327.27,^NQMAEUR,-0.008723308
170,2020/2/14,331.98,^NQMAEUR,0.005542935
169,2020/2/17,331.05,^NQMAEUR,0.002726034
168,2020/2/18,328.72,^NQMAEUR,-0.004331365
167,2020/2/19,329.09,^NQMAEUR,-0.003210662
166,2020/2/20,329.38,^NQMAEUR,-0.002332273
165,2020/2/21,338.62,^NQMAEUR,0.025655005
164,2020/2/24,335.45,^NQMAEUR,0.016053309
163,2020/2/25,336.89,^NQMAEUR,0.020414963
162,2020/2/26,335.71,^NQMAEUR,0.01684083
161,2020/2/27,334.59,^NQMAEUR,0.013448433
160,2020/2/28,331.66,^NQMAEUR,0.004573679
159,2020/3/2,329.25,^NQMAEUR,-0.002726034
158,2020/3/3,322.4,^NQMAEUR,-0.023474178
157,2020/3/4,320.2,^NQMAEUR,-0.030137816
