Date,SAP.DE,BAYN.DE,SIE.DE,ALV.DE,BAS.DE,DTE.DE,VOW3.DE,DAI.DE,BMW.DE,ADS.DE,HEN3.DE,DPW.DE,FRE.DE,CON.DE,LIN.DE,FME.DE,MUV2.DE,BEI.DE,WDI.DE,IFX.DE,DB1.DE,VNA.DE,DBK.DE,EOAN.DE,RWE.DE,HEI.DE,TKA.DE,MRK.DE,LHA.DE,DWNI.DE,MTX.DE,1COV.DE
2020-07-06,130.72000122070312,67.05999755859375,107.94000244140625,186.75999450683594,50.810001373291016,15.039999961853027,133.92906188964844,36.899871826171875,58.459999084472656,247.89999389648438,84.13999938964844,32.980247497558594,44.862701416015625,85.48689270019531,197.5931854248047,77.01040649414062,235.39999389648438,99.9000015258789,2.560499906539917,21.520000457763672,167.14999389648438,56.060001373291016,8.807999610900879,10.305000305175781,32.11000061035156,49.099998474121094,6.541999816894531,108.69999694824219,9.083999633789062,41.06999969482422,158.15782165527344,33.676082611083984
2020-07-07,128.77999877929688,63.75,108.12000274658203,184.52000427246094,51.0,14.949999809265137,133.13807678222656,36.72422790527344,58.650001525878906,241.0,83.83999633789062,32.73753356933594,44.676753997802734,84.75309753417969,198.3895263671875,76.71534729003906,232.89999389648438,98.23999786376953,3.1484999656677246,21.25,168.0,55.220001220703125,8.805000305175781,10.265000343322754,31.81999969482422,48.599998474121094,6.570000171661377,109.80000305175781,9.145999908447266,40.290000915527344,154.85870361328125,33.80156326293945
2020-07-08,128.77999877929688,63.290000915527344,105.80000305175781,182.97999572753906,50.0099983215332,14.864999771118164,130.63003540039062,36.28999710083008,58.02000045776367,236.5,84.27999877929688,32.96083068847656,43.62956619262695,81.33516693115234,196.49819946289062,74.25651550292969,231.8000030517578,96.45999908447266,2.7785000801086426,21.145000457763672,166.5500030517578,55.380001068115234,8.710000038146973,10.21500015258789,32.16999816894531,46.93000030517578,6.285999774932861,108.75,9.017999649047852,40.540000915527344,149.11024475097656,33.222434997558594
2020-07-09,134.67999267578125,63.34000015258789,105.72000122070312,180.55999755859375,49.6150016784668,14.744999885559082,130.80368041992188,36.150001525878906,57.439998626708984,235.6999969482422,82.62000274658203,33.125877380371094,43.34574508666992,80.56275939941406,195.1543731689453,73.48936462402344,226.6999969482422,95.0,2.4800000190734863,21.655000686645508,165.3000030517578,54.779998779296875,8.61400032043457,10.0,31.860000610351562,46.939998626708984,6.28000020980835,110.55000305175781,8.722000122070312,40.13999938964844,146.9608154296875,33.714691162109375
2020-07-10,135.0399932861328,63.70000076293945,108.0,182.67999267578125,50.08000183105469,14.90999984741211,135.0287322998047,36.67499923706055,58.689998626708984,235.60000610351562,83.4800033569336,33.00937271118164,43.36532211303711,82.93792724609375,197.5931854248047,73.46968841552734,230.5,95.91999816894531,2.3350000381469727,22.549999237060547,166.10000610351562,55.31999969482422,8.824999809265137,10.039999961853027,32.189998626708984,49.33000183105469,6.504000186920166,110.1500015258789,8.64799976348877,40.36000061035156,153.0592041015625,33.96564483642578
2020-07-13,137.52000427246094,64.5,109.19999694824219,185.13999938964844,51.04999923706055,15.109999656677246,134.372802734375,37.290000915527344,58.79999923706055,242.0,85.54000091552734,33.44626235961914,43.747005462646484,84.09654998779297,202.17218017578125,72.8402328491211,231.60000610351562,98.44000244140625,2.437999963760376,23.204999923706055,168.10000610351562,55.13999938964844,8.75,10.010000228881836,32.119998931884766,50.119998931884766,6.921999931335449,111.30000305175781,8.732000350952148,40.20000076293945,154.95867919921875,34.535118103027344
2020-07-14,133.94000244140625,64.0,109.81999969482422,186.67999267578125,51.11000061035156,15.15999984741211,132.5207061767578,36.994998931884766,57.93000030517578,234.8000030517578,85.0,33.40742874145508,42.5921630859375,84.0,201.37582397460938,72.05341339111328,234.8000030517578,97.44000244140625,2.384999990463257,22.010000228881836,163.3000030517578,54.5,8.730999946594238,10.09000015258789,31.959999084472656,51.68000030517578,6.949999809265137,109.5999984741211,8.489999771118164,40.22999954223633,151.00973510742188,34.506160736083984
2020-07-15,137.33999633789062,64.0199966430664,112.0,187.25999450683594,51.81999969482422,15.194999694824219,136.16700744628906,37.689998626708984,58.61000061035156,242.39999389648438,85.87999725341797,33.7763557434082,43.903594970703125,86.5,209.73744201660156,73.15496063232422,237.60000610351562,98.95999908447266,2.2119998931884766,22.434999465942383,164.0500030517578,55.060001373291016,8.852999687194824,10.25,32.31999969482422,53.15999984741211,7.242000102996826,113.75,9.315999984741211,40.34000015258789,161.60690307617188,35.780235290527344
2020-07-16,135.4600067138672,63.02000045776367,112.26000213623047,187.36000061035156,51.9900016784668,15.289999961853027,136.34063720703125,37.66999816894531,58.77000045776367,238.5,86.54000091552734,33.97053146362305,43.130435943603516,86.19999694824219,209.43881225585938,73.43035888671875,237.39999389648438,98.73999786376953,2.0950000286102295,21.829999923706055,163.0,53.959999084472656,8.819000244140625,10.430000305175781,32.790000915527344,52.86000061035156,7.210000038146973,111.75,8.883999824523926,39.72999954223633,156.80819702148438,35.442413330078125
2020-07-17,135.89999389648438,63.0,112.13999938964844,185.52000427246094,52.04999923706055,15.274999618530273,139.33099365234375,39.334999084472656,59.72999954223633,237.8000030517578,86.41999816894531,34.13557434082031,43.33595657348633,87.4000015258789,210.334716796875,75.10235595703125,236.0,99.5999984741211,1.9764000177383423,22.399999618530273,162.5,53.84000015258789,8.739999771118164,10.489999771118164,32.849998474121094,52.599998474121094,7.0279998779296875,113.80000305175781,8.73799991607666,39.790000915527344,154.5587921142578,35.46171951293945
2020-07-21,141.86000061035156,62.439998626708984,115.54000091552734,188.83999633789062,53.029998779296875,15.420000076293945,139.87118530273438,39.470001220703125,60.81999969482422,246.60000610351562,87.08000183105469,34.48508834838867,44.5103759765625,91.22000122070312,212.8232879638672,76.85303497314453,241.3000030517578,101.44999694824219,1.8035999536514282,22.924999237060547,167.75,54.880001068115234,8.496999740600586,10.71500015258789,33.88999938964844,53.2400016784668,7.1579999923706055,115.94999694824219,8.595999717712402,41.47999954223633,155.9584197998047,36.10840606689453
2020-07-22,142.24000549316406,60.68000030517578,115.0,190.0,53.61000061035156,15.274999618530273,139.23451232910156,39.15999984741211,59.939998626708984,245.0,86.12000274658203,34.339454650878906,44.93120574951172,89.4000015258789,209.3392791748047,77.24645233154297,240.60000610351562,100.94999694824219,1.8076000213623047,22.954999923706055,169.0,55.20000076293945,8.494999885559082,10.550000190734863,33.689998626708984,52.84000015258789,7.02400016784668,112.8499984741211,8.59000015258789,41.40999984741211,153.60903930664062,35.847801208496094
2020-07-23,141.25999450683594,61.650001525878906,114.9000015258789,186.82000732421875,53.38999938964844,15.229999542236328,139.4274444580078,40.83000183105469,61.150001525878906,243.60000610351562,86.91999816894531,34.34916687011719,44.823551177978516,91.68000030517578,212.12649536132812,77.6988754272461,236.10000610351562,102.4000015258789,1.679800033569336,22.684999465942383,168.3000030517578,54.52000045776367,8.340999603271484,10.479999542236328,33.81999969482422,52.68000030517578,7.085999965667725,113.0,8.473999977111816,41.029998779296875,151.95948791503906,35.42311096191406
2020-07-24,135.63999938964844,60.689998626708984,112.77999877929688,183.63999938964844,52.439998626708984,14.880000114440918,136.99658203125,39.95000076293945,60.220001220703125,239.10000610351562,85.80000305175781,33.727813720703125,43.55126953125,90.5999984741211,207.94566345214844,75.16136169433594,233.89999389648438,101.30000305175781,1.590000033378601,21.790000915527344,166.9499969482422,54.459999084472656,8.27299976348877,10.34000015258789,32.790000915527344,51.880001068115234,7.136000156402588,112.0,8.22599983215332,40.7599983215332,146.9608154296875,34.77642059326172
2020-07-27,139.3000030517578,59.25,113.30000305175781,183.39999389648438,51.86000061035156,14.71500015258789,136.2441864013672,40.06999969482422,59.75,239.10000610351562,85.27999877929688,33.84431838989258,43.326171875,90.62000274658203,208.84156799316406,75.71214294433594,233.39999389648438,101.4000015258789,1.836400032043457,22.25,167.5500030517578,53.91999816894531,8.086000442504883,10.180000305175781,32.5,52.119998931884766,6.984000205993652,111.19999694824219,7.809999942779541,40.29999923706055,142.86190795898438,35.39414978027344
2020-07-28,137.75999450683594,58.900001525878906,114.04000091552734,184.4199981689453,52.08000183105469,14.729999542236328,136.78436279296875,39.82500076293945,59.79999923706055,238.89999389648438,85.13999938964844,33.97053146362305,43.25766372680664,90.69999694824219,209.14019775390625,75.5941162109375,235.10000610351562,102.05000305175781,1.8558000326156616,21.780000686645508,163.85000610351562,54.68000030517578,8.0,10.199999809265137,32.900001525878906,51.5,6.952000141143799,112.44999694824219,7.920000076293945,40.91999816894531,147.5606689453125,34.8439826965332
2020-07-29,139.55999755859375,58.4900016784668,114.55999755859375,184.6999969482422,49.529998779296875,14.664999961853027,132.77151489257812,39.89500045776367,58.290000915527344,242.5,85.5,34.232662200927734,44.158050537109375,89.4000015258789,207.4479522705078,77.2857894897461,235.1999969482422,103.1500015258789,2.1010000705718994,21.565000534057617,165.5,55.86000061035156,7.800000190734863,10.199999809265137,32.939998626708984,51.599998474121094,6.728000164031982,111.69999694824219,7.932000160217285,42.0099983215332,147.76060485839844,34.32277297973633
2020-07-30,133.52000427246094,56.58000183105469,109.83999633789062,176.63999938964844,47.63999938964844,14.359999656677246,124.63004302978516,38.599998474121094,56.15999984741211,234.1999969482422,83.72000122070312,33.31034469604492,41.691776275634766,85.9800033569336,203.36668395996094,72.82056427001953,225.89999389648438,100.94999694824219,1.8600000143051147,20.969999313354492,157.14999389648438,55.040000915527344,7.570000171661377,10.005000114440918,31.90999984741211,48.5,6.495999813079834,108.5999984741211,7.693999767303467,41.099998474121094,145.21128845214844,33.290000915527344
2020-07-31,133.77999877929688,56.2400016784668,108.31999969482422,176.22000122070312,46.810001373291016,14.164999961853027,120.57860565185547,37.400001525878906,54.70000076293945,233.89999389648438,83.4000015258789,33.26179504394531,41.368812561035156,82.55999755859375,205.75572204589844,73.3910140991211,224.8000030517578,101.1500015258789,1.934399962425232,21.1299991607666,154.60000610351562,55.18000030517578,7.591000080108643,9.935999870300293,31.979999542236328,47.20000076293945,6.570000171661377,108.05000305175781,7.478000164031982,41.20000076293945,146.8108673095703,32.86000061035156
2020-08-03,137.5399932861328,58.470001220703125,112.0,181.24000549316406,48.34000015258789,14.449999809265137,126.54000091552734,39.060001373291016,56.209999084472656,238.5,84.04000091552734,34.320037841796875,41.916873931884766,85.68000030517578,209.23973083496094,75.0040054321289,234.1999969482422,102.8499984741211,1.934999942779541,21.65999984741211,158.5500030517578,56.41999816894531,7.833000183105469,10.085000038146973,32.81999969482422,48.27000045776367,6.73799991607666,112.30000305175781,7.269999980926514,41.88999938964844,138.81298828125,33.70000076293945
2020-08-04,135.32000732421875,57.04999923706055,110.55999755859375,181.5399932861328,47.97999954223633,14.600000381469727,129.74256896972656,40.154998779296875,58.13999938964844,237.3000030517578,83.94000244140625,34.339454650878906,41.81900405883789,86.4800033569336,207.54750061035156,74.00080108642578,231.39999389648438,102.25,1.9249999523162842,22.204999923706055,155.8000030517578,56.36000061035156,7.818999767303467,9.96399974822998,32.56999969482422,48.150001525878906,6.822000026702881,110.1500015258789,7.6539998054504395,42.310001373291016,146.71087646484375,33.02000045776367
2020-08-05,136.0,56.13999938964844,112.05999755859375,180.67999267578125,48.9900016784668,14.5649995803833,130.16700744628906,40.810001373291016,56.130001068115234,239.8000030517578,85.9000015258789,35.213233947753906,39.33315658569336,84.72000122070312,209.63790893554688,71.44361877441406,232.6999969482422,102.8499984741211,1.899999976158142,21.825000762939453,156.64999389648438,58.060001373291016,7.861000061035156,9.925999641418457,32.9900016784668,49.95000076293945,7.171999931335449,111.55000305175781,8.197999954223633,43.77000045776367,150.010009765625,34.22999954223633
2020-08-06,135.24000549316406,55.93000030517578,113.87999725341797,177.89999389648438,48.60499954223633,14.454999923706055,129.26025390625,40.61000061035156,55.22999954223633,244.3000030517578,85.4000015258789,35.339447021484375,38.403411865234375,82.54000091552734,206.3529815673828,71.50263214111328,228.3000030517578,97.13999938964844,1.8588000535964966,21.514999389648438,154.5500030517578,58.380001068115234,7.752999782562256,9.878000259399414,32.93000030517578,49.63999938964844,7.02400016784668,113.30000305175781,8.097999572753906,43.54999923706055,149.4499969482422,35.4900016784668
2020-08-07,137.22000122070312,55.970001220703125,115.94000244140625,177.72000122070312,48.35499954223633,14.84000015258789,128.16058349609375,40.599998474121094,54.900001525878906,249.39999389648438,83.76000213623047,35.4171142578125,38.315330505371094,81.26000213623047,206.75115966796875,71.52230834960938,231.10000610351562,95.73999786376953,1.7999999523162842,22.040000915527344,156.10000610351562,58.779998779296875,7.730999946594238,9.89799976348877,33.27000045776367,50.619998931884766,7.0320000648498535,113.55000305175781,7.97599983215332,44.099998474121094,147.89999389648438,35.310001373291016
2020-08-10,134.94000244140625,56.58000183105469,115.73999786376953,179.24000549316406,49.154998779296875,14.864999771118164,128.411376953125,40.875,55.349998474121094,253.8000030517578,84.5,35.68895721435547,38.11959457397461,83.26000213623047,205.15847778320312,71.26658630371094,232.39999389648438,95.5,1.7187999486923218,21.510000228881836,152.8000030517578,58.47999954223633,8.010000228881836,9.923999786376953,33.58000183105469,51.779998779296875,7.429999828338623,112.44999694824219,8.486000061035156,43.95000076293945,154.5,35.65999984741211
2020-08-11,137.10000610351562,57.75,117.44000244140625,184.6999969482422,50.61000061035156,14.984999656677246,135.04803466796875,42.29499816894531,58.540000915527344,263.29998779296875,85.45999908447266,36.446231842041016,38.70680236816406,90.81999969482422,209.0406494140625,72.34846496582031,234.89999389648438,95.26000213623047,1.6335999965667725,22.420000076293945,153.25,57.97999954223633,8.237000465393066,9.928000450134277,32.970001220703125,52.86000061035156,7.466000080108643,113.69999694824219,9.027999877929688,44.060001373291016,160.5500030517578,37.220001220703125
2020-08-12,138.0800018310547,57.939998626708984,118.37999725341797,186.25999450683594,51.470001220703125,15.109999656677246,135.6846923828125,42.619998931884766,58.869998931884766,263.70001220703125,86.44000244140625,36.97050094604492,38.716590881347656,91.76000213623047,210.4342498779297,72.66320037841797,239.1999969482422,97.30000305175781,1.6100000143051147,22.44499969482422,157.0,59.099998474121094,8.260000228881836,9.956000328063965,33.650001525878906,52.900001525878906,7.420000076293945,116.0,8.890000343322754,44.529998779296875,155.6999969482422,37.54999923706055
2020-08-13,137.1199951171875,57.619998931884766,117.44000244140625,183.5800018310547,50.97999954223633,15.3100004196167,133.83261108398438,42.310001373291016,58.279998779296875,268.20001220703125,86.19999694824219,36.81515884399414,38.28596878051758,91.5999984741211,209.73744201660156,71.99440002441406,235.8000030517578,96.80000305175781,1.440000057220459,22.229999542236328,156.1999969482422,58.65999984741211,8.072999954223633,10.0,34.540000915527344,52.2599983215332,6.210000038146973,115.94999694824219,8.781999588012695,43.66999816894531,153.60000610351562,37.400001525878906
