Date,399001.SZ,^GSPC,^DJI,^IXIC,^NYA,^XAX,^BUK100P,^RUT,^VIX,^FTSE,^GDAXI,^FCHI,^STOXX50E,^N100,^BFX,IMOEX.ME,^N225,^HSI,000001.SS,399001.SZ,^STI,^AXJO,^AORD,^BSESN,^JKSE,^KLSE,^NZ50,^KS11,^TWII,^GSPTSE,^BVSP,^MXX,^IPSA,^MERV,^TA125.TA,^CASE30,^JN0U.JO,^OMX
2020-01-15,10972.3203125,3289.2900390625,29030.220703125,9258.7001953125,14053.23046875,2601.25,12944.3203125,1682.4000244140625,12.420000076293945,7642.7998046875,13432.2998046875,6032.60986328125,3768.9599609375,1157.8699951171875,3970.719970703125,3132.6298828125,23916.580078125,28773.58984375,3090.0400390625,10972.3203125,3256.97998046875,6994.7998046875,7113.5,41872.73046875,6283.365234375,1585.1400146484375,11718.9404296875,2230.97998046875,12091.8798828125,17415.19921875,116414.0,44453.328125,,41246.19140625,1644.5999755859375,,3871.56005859375,1787.2900390625
2020-01-16,10967.4404296875,3316.81005859375,29297.640625,9357.1298828125,14141.7802734375,2626.909912109375,12885.759765625,1705.219970703125,12.319999694824219,7609.7998046875,13429.4296875,6039.02978515625,3774.139892578125,1159.199951171875,3987.780029296875,3157.22998046875,23933.130859375,28883.0390625,3074.0810546875,10967.4404296875,3278.0,7041.7998046875,7158.60009765625,41932.55859375,6286.0478515625,1587.8800048828125,11784.1904296875,2248.050048828125,12066.9296875,17484.80078125,116704.0,45303.078125,,42362.33984375,1657.3199462890625,,3877.43994140625,1812.300048828125
2020-01-17,10954.3896484375,3329.6201171875,29348.099609375,9388.9404296875,14183.2001953125,2622.090087890625,13004.8095703125,1699.6400146484375,12.100000381469727,7674.60009765625,13526.1298828125,6100.72021484375,3808.260009765625,1170.06005859375,4007.199951171875,3196.8798828125,24041.259765625,29056.419921875,3075.49609375,10954.3896484375,3281.030029296875,7064.10009765625,7180.2998046875,41945.37109375,6291.6572265625,1595.81005859375,11800.2099609375,2250.570068359375,12090.2900390625,17559.0,118478.0,45817.76171875,,42339.8203125,,,3918.27001953125,1825.93994140625
2020-01-20,11115.8798828125,,,,,,12960.9697265625,,,7651.39990234375,13548.9404296875,6078.5400390625,3799.030029296875,1166.9300537109375,4012.669921875,3219.919921875,24083.509765625,28795.91015625,3095.787109375,11115.8798828125,3280.090087890625,7079.5,7196.2998046875,41528.91015625,6245.04296875,1588.8800048828125,11768.51953125,2262.639892578125,12118.7099609375,17597.400390625,118862.0,45902.6796875,,43054.01171875,1660.68994140625,,3899.60009765625,1821.2900390625
2020-01-21,10953.41015625,3320.7900390625,29196.0390625,9370.8095703125,14109.98046875,2582.139892578125,12891.080078125,1685.9000244140625,12.850000381469727,7610.7001953125,13555.8701171875,6045.990234375,3789.1201171875,1161.3299560546875,4018.85009765625,3209.219970703125,23864.560546875,27985.330078125,3052.139892578125,10953.41015625,3247.169921875,7066.2998046875,7180.5,41323.80859375,6238.15283203125,1587.3299560546875,11766.3203125,2239.68994140625,,17572.30078125,117026.0,45637.3203125,,41485.859375,1663.5699462890625,,3848.719970703125,1825.6199951171875
2020-01-22,11072.0595703125,3321.75,29186.26953125,9383.76953125,14110.240234375,2562.570068359375,12816.9501953125,1684.4599609375,12.90999984741211,7571.89990234375,13515.75,6010.97998046875,3769.7900390625,1158.030029296875,4015.7099609375,3174.6201171875,24031.349609375,28341.0390625,3060.7548828125,11072.0595703125,3253.929931640625,7132.7001953125,7249.0,41115.37890625,6233.453125,1577.97998046875,11884.580078125,2267.25,,17599.900390625,118391.0,45604.44140625,,42002.33984375,1681.8599853515625,,3882.530029296875,1811.760009765625
2020-01-23,10681.900390625,3325.5400390625,29160.08984375,9402.48046875,14102.0400390625,2558.510009765625,12716.8701171875,1685.010009765625,12.979999542236328,7507.7001953125,13388.419921875,5971.7900390625,3736.85009765625,1149.050048828125,3978.300048828125,3141.199951171875,23795.439453125,27909.119140625,2976.528076171875,10681.900390625,3234.56005859375,7088.0,7199.0,41386.3984375,6249.2099609375,1574.43994140625,11883.0595703125,2246.1298828125,,17621.80078125,119528.0,45476.4296875,,41140.2109375,1678.8900146484375,,3793.97998046875,1795.4300537109375
2020-01-24,,3295.469970703125,28989.73046875,9314.91015625,13978.4697265625,2529.550048828125,12862.4599609375,1662.22998046875,14.5600004196167,7586.0,13576.6796875,6024.259765625,3779.159912109375,1160.4100341796875,4002.840087890625,3146.199951171875,23827.1796875,27949.640625,,,3240.02001953125,7090.5,7203.2001953125,41613.19140625,6244.10888671875,1572.81005859375,11877.8095703125,,,17565.30078125,118376.0,45141.62109375,,39917.8203125,,,3816.75,1812.8499755859375
2020-01-27,,3243.6298828125,28535.80078125,9139.3095703125,13769.599609375,2478.929931640625,12558.990234375,1644.1400146484375,18.229999542236328,7412.10009765625,13204.76953125,5863.02001953125,3677.840087890625,1131.52001953125,3903.5,3085.159912109375,23343.509765625,,,,,,,41155.12109375,6133.2080078125,,11668.6298828125,,,17442.5,114482.0,44134.390625,,39604.5703125,1634.800048828125,,3670.639892578125,1771.47998046875
2020-01-28,,3276.239990234375,28722.849609375,9269.6796875,13877.6103515625,2477.68994140625,12680.3701171875,1658.31005859375,16.280000686645508,7480.7001953125,13323.6904296875,5925.81982421875,3719.219970703125,1142.4300537109375,3956.110107421875,3113.10009765625,23215.7109375,,,,3181.25,7023.5,7129.2998046875,40966.859375,6111.18408203125,1551.6400146484375,11731.080078125,2176.719970703125,,17500.900390625,116479.0,44717.94140625,,40829.69921875,1639.5,,3663.449951171875,1786.3499755859375
2020-01-29,,3273.39990234375,28734.44921875,9275.16015625,13843.8095703125,2468.050048828125,12691.3095703125,1649.219970703125,16.389999389648438,7483.60009765625,13345.0,5954.89013671875,3736.360107421875,1146.550048828125,3965.010009765625,3128.800048828125,23379.400390625,27160.630859375,,,3182.570068359375,7031.5,7135.89990234375,41198.66015625,6113.044921875,1550.469970703125,11687.1396484375,2185.280029296875,,17511.80078125,115385.0,45132.6015625,,40341.421875,1640.06005859375,,3705.199951171875,1791.6700439453125
2020-01-30,,3283.659912109375,28859.439453125,9298.9296875,13861.919921875,2467.639892578125,12505.650390625,1648.219970703125,15.489999771118164,7382.0,13157.1201171875,5871.77001953125,3690.780029296875,1132.3499755859375,3927.860107421875,3108.580078125,22977.75,26449.130859375,,,3170.679931640625,7008.39990234375,7108.60009765625,40913.8203125,6057.59619140625,1545.5899658203125,11632.509765625,2148.0,11421.740234375,17490.599609375,115528.0,44862.76171875,,40394.94921875,1636.2900390625,,3667.35009765625,1787.9599609375
2020-01-31,,3225.52001953125,28256.029296875,9150.9404296875,13614.099609375,2431.409912109375,12339.2001953125,1614.06005859375,18.84000015258789,7286.0,12981.9697265625,5806.33984375,3640.909912109375,1120.22998046875,3907.610107421875,3076.64990234375,23205.1796875,26312.630859375,,,3153.72998046875,7017.2001953125,7121.2001953125,40723.48828125,5940.0478515625,1531.06005859375,11717.4404296875,2119.010009765625,11495.099609375,17318.5,113761.0,44108.30859375,,40105.0390625,,,3588.449951171875,1783.260009765625
2020-02-03,9779.669921875,3248.919921875,28399.810546875,9273.400390625,13677.919921875,2411.719970703125,12428.6201171875,1632.2099609375,17.969999313354492,7326.2998046875,13045.1904296875,5832.509765625,3661.27001953125,1125.5799560546875,3929.27001953125,3070.840087890625,22971.939453125,26356.98046875,2746.60595703125,9779.669921875,3116.31005859375,6923.2998046875,7019.89990234375,39872.30859375,5884.169921875,1521.949951171875,11543.1396484375,2118.8798828125,11354.919921875,17379.80078125,114629.0,,,41577.05859375,1604.68994140625,,3602.31005859375,1782.9100341796875
2020-02-04,10089.669921875,3297.590087890625,28807.630859375,9467.9697265625,13862.83984375,2420.820068359375,12603.4296875,1656.77001953125,16.049999237060547,7439.7998046875,13281.740234375,5935.0498046875,3732.280029296875,1144.72998046875,4039.919921875,3097.60009765625,23084.58984375,26675.98046875,2783.2880859375,10089.669921875,3156.570068359375,6948.7001953125,7047.60009765625,40789.37890625,5922.3388671875,1535.800048828125,11587.9501953125,2157.89990234375,11555.919921875,17512.69921875,115557.0,45047.0703125,,41033.7890625,1628.3800048828125,,3713.179931640625,1821.0400390625
2020-02-05,10305.5,3334.68994140625,29290.849609375,9508.6796875,14024.8603515625,2454.219970703125,12677.6201171875,1681.9200439453125,15.149999618530273,7482.5,13478.330078125,5985.39990234375,3777.840087890625,1156.3199462890625,4103.0400390625,3114.25,23319.560546875,26786.740234375,2818.087890625,10305.5,3200.1298828125,6976.10009765625,7080.89990234375,41142.66015625,5978.509765625,1536.7900390625,11604.080078125,2165.6298828125,11573.6201171875,17651.599609375,116028.0,44782.859375,,40767.1015625,1655.0899658203125,,3744.35009765625,1847.3499755859375
2020-02-06,10601.33984375,3345.780029296875,29379.76953125,9572.150390625,14034.9501953125,2433.5,12719.6201171875,1677.4599609375,14.960000038146973,7504.7998046875,13574.8203125,6038.18017578125,3805.52001953125,1164.6800537109375,4140.22998046875,3096.679931640625,23873.58984375,27493.69921875,2866.510009765625,10601.33984375,3231.550048828125,7049.2001953125,7146.5,41306.03125,5987.14501953125,1552.77001953125,,2227.93994140625,11749.6796875,17757.5,115190.0,44493.1484375,,40906.08984375,1664.9200439453125,,3723.409912109375,1851.949951171875
2020-02-07,10611.5498046875,3327.7099609375,29102.509765625,9520.509765625,13931.9296875,2404.22998046875,12647.509765625,1656.780029296875,15.470000267028809,7466.7001953125,13513.8095703125,6029.75,3798.489990234375,1161.0899658203125,4095.199951171875,3087.6298828125,23827.98046875,27404.26953125,2875.9599609375,10611.5498046875,3181.47998046875,7022.60009765625,7121.39990234375,41141.8515625,5999.60693359375,1554.489990234375,11760.8798828125,2211.949951171875,11612.8095703125,17655.5,113770.0,44399.328125,,41213.890625,,,3666.3701171875,1849.8599853515625
2020-02-10,10728.4599609375,3352.090087890625,29276.8203125,9628.3896484375,13984.48046875,2381.280029296875,12613.2900390625,1667.6700439453125,15.039999961853027,7446.89990234375,13494.0302734375,6015.669921875,3793.179931640625,1159.8399658203125,4101.7998046875,3062.409912109375,23685.98046875,27241.33984375,2890.488037109375,10728.4599609375,3163.14990234375,7012.5,7108.0,40979.62109375,5952.0830078125,1542.800048828125,11749.740234375,2201.070068359375,11574.0703125,17740.599609375,112570.0,44290.53125,,41052.94921875,1643.9000244140625,,3650.239990234375,1858.0
2020-02-11,10768.6298828125,3357.75,29276.33984375,9638.9404296875,14054.080078125,2395.7099609375,12717.98046875,1677.510009765625,15.180000305175781,7499.39990234375,13627.83984375,6054.759765625,3825.840087890625,1167.969970703125,4152.2998046875,3097.580078125,,27583.880859375,2901.669921875,10768.6298828125,3175.570068359375,7055.2998046875,7181.5,41216.140625,5954.39697265625,1551.47998046875,11835.259765625,2223.1201171875,11664.0400390625,17777.099609375,115371.0,45027.41015625,,39824.5,1664.2099609375,,3714.639892578125,1884.1300048828125
2020-02-12,10940.7998046875,3379.449951171875,29551.419921875,9725.9599609375,14136.98046875,2411.139892578125,12757.0498046875,1689.3800048828125,13.739999771118164,7534.39990234375,13749.7802734375,6104.72998046875,3854.429931640625,1177.6700439453125,4184.27001953125,3122.27001953125,23861.2109375,27823.66015625,2926.89892578125,10940.7998046875,3223.3701171875,7088.2001953125,7185.2998046875,41565.8984375,5913.0810546875,1542.93994140625,11889.4697265625,2238.3798828125,11774.1904296875,17832.900390625,116674.0,45338.37109375,,39936.1484375,1683.9100341796875,,3769.169921875,1889.75
2020-02-13,10864.3203125,3373.93994140625,29423.310546875,9711.9697265625,14099.0400390625,2401.0,12595.5498046875,1693.739990234375,14.149999618530273,7452.0,13745.4296875,6093.14013671875,3846.739990234375,1176.1300048828125,4182.77978515625,3110.050048828125,23827.73046875,27730.0,2906.073974609375,10864.3203125,3220.090087890625,7103.2001953125,7204.60009765625,41459.7890625,5871.9541015625,1539.1600341796875,11859.0,2232.9599609375,11791.7802734375,17821.19921875,115662.0,45005.12109375,,38669.4609375,1663.0999755859375,,3756.219970703125,1883.02001953125
2020-02-14,10916.3095703125,3380.159912109375,29398.080078125,9731.1796875,14097.33984375,2403.2900390625,12544.3798828125,1687.5799560546875,13.680000305175781,7409.10009765625,13744.2099609375,6069.35009765625,3840.969970703125,1174.3499755859375,4185.43994140625,3096.8798828125,23687.58984375,27815.599609375,2917.008056640625,10916.3095703125,3220.030029296875,7130.2001953125,7227.10009765625,41257.73828125,5866.94482421875,1544.4599609375,11834.830078125,2243.590087890625,11815.7001953125,17848.400390625,114381.0,44999.6796875,,38647.6796875,,,3762.070068359375,1885.6199951171875
2020-02-17,11241.5,,,,,,12592.1298828125,,,7433.2998046875,13783.8896484375,6085.9501953125,3853.27001953125,1176.4599609375,4198.31005859375,3110.06005859375,23523.240234375,27959.599609375,2983.6220703125,11241.5,3213.0,7125.10009765625,7221.2001953125,41055.69140625,5867.52294921875,1537.1199951171875,11873.98046875,2242.169921875,11763.509765625,,115309.0,45016.9609375,,39200.25,1666.27001953125,,3749.080078125,1888.3499755859375
2020-02-18,11306.490234375,3370.2900390625,29232.189453125,9732.740234375,14039.009765625,2410.0,12484.9599609375,1683.52001953125,14.829999923706055,7382.0,13681.1904296875,6056.81982421875,3836.5400390625,1172.72998046875,4164.5,3074.050048828125,23193.80078125,27530.19921875,2984.971923828125,11306.490234375,3196.6298828125,7113.7001953125,7208.2998046875,40894.37890625,5886.9619140625,1537.0799560546875,11944.5498046875,2208.8798828125,11648.98046875,17858.30078125,114977.0,44974.109375,,38156.94921875,1655.47998046875,,3722.72998046875,1878.7900390625
2020-02-19,11235.599609375,3386.14990234375,29348.029296875,9817.1796875,14087.1298828125,2425.699951171875,12627.759765625,1692.5699462890625,14.380000114440918,7457.0,13789.0,6111.240234375,3865.179931640625,1182.0999755859375,4139.259765625,3114.570068359375,23400.69921875,27655.810546875,2975.402099609375,11235.599609375,3213.7099609375,7144.60009765625,7237.39990234375,41323.0,5928.791015625,1534.1600341796875,11981.0302734375,2210.340087890625,11758.83984375,17925.400390625,116518.0,44901.5,,38390.83984375,1674.1300048828125,,3738.139892578125,1900.280029296875
2020-02-20,11509.08984375,3373.22998046875,29219.98046875,9750.9697265625,14061.48046875,2424.3798828125,12611.6103515625,1696.0699462890625,15.5600004196167,7436.60009765625,13664.0,6062.2998046875,3822.97998046875,1171.0899658203125,4119.0400390625,3125.10009765625,23479.150390625,27609.16015625,3030.154052734375,11509.08984375,3198.679931640625,7162.5,7255.2001953125,41170.12109375,5942.48681640625,1534.97998046875,12085.76953125,2195.5,11725.08984375,17944.099609375,114586.0,44774.5390625,,38961.41015625,1669.260009765625,,3691.669921875,1898.9300537109375
2020-02-21,11629.7001953125,3337.75,28992.41015625,9576.58984375,13975.7802734375,2406.889892578125,12527.3896484375,1678.6099853515625,17.079999923706055,7403.89990234375,13579.330078125,6029.72021484375,3800.3798828125,1164.1700439453125,4078.43994140625,3106.030029296875,23386.740234375,27308.810546875,3039.6689453125,11629.7001953125,3181.030029296875,7139.0,7230.39990234375,,5882.2548828125,1531.199951171875,12073.33984375,2162.840087890625,11686.349609375,17843.5,113681.0,44802.5390625,,38602.48046875,,,3700.469970703125,1879.0999755859375
2020-02-24,11772.3798828125,3225.889892578125,27960.80078125,9221.2802734375,13534.1201171875,2361.18994140625,12107.099609375,1628.0999755859375,25.030000686645508,7156.7998046875,13035.240234375,5791.8701171875,3647.97998046875,1120.449951171875,3917.639892578125,,,26820.880859375,3031.23291015625,11772.3798828125,3142.199951171875,6978.2998046875,7065.39990234375,40363.23046875,5807.0498046875,1490.06005859375,11491.509765625,2079.0400390625,11534.8701171875,17562.69921875,,43818.0703125,,,1603.6099853515625,,3501.02001953125,1798.199951171875
2020-02-25,11856.080078125,3128.2099609375,27081.359375,8965.6103515625,13143.73046875,2301.169921875,11889.4404296875,1571.9000244140625,27.850000381469727,7017.89990234375,12790.490234375,5679.68017578125,3572.510009765625,1099.27001953125,3828.39990234375,3002.679931640625,22605.41015625,26893.23046875,3013.050048828125,11856.080078125,3158.239990234375,6866.60009765625,6953.7998046875,40281.19921875,5787.13818359375,1500.8800048828125,11537.25,2103.610107421875,11540.23046875,17177.400390625,,43045.6796875,,,1614.8900146484375,,3476.8701171875,1769.1400146484375
2020-02-26,11497.5498046875,3116.389892578125,26957.58984375,8980.7802734375,13046.6201171875,2253.840087890625,11925.580078125,1552.760009765625,27.559999465942383,7042.5,12774.8798828125,5684.5498046875,3577.679931640625,1099.4100341796875,3830.340087890625,3017.419921875,22426.189453125,26696.490234375,2987.928955078125,11497.5498046875,3117.52001953125,6708.10009765625,6790.7001953125,39888.9609375,5688.9208984375,1495.18994140625,11560.4296875,2076.77001953125,11433.6201171875,17041.900390625,,42737.28125,,36422.23828125,1608.6800537109375,,3514.469970703125,1782.0999755859375
2020-02-27,11534.01953125,2978.760009765625,25766.640625,8566.48046875,12547.25,2210.330078125,11516.6201171875,1497.8699951171875,39.15999984741211,6796.39990234375,12367.4599609375,5495.60009765625,3455.919921875,1059.3599853515625,3639.510009765625,2915.840087890625,21948.23046875,26778.619140625,2991.330078125,11534.01953125,3111.699951171875,6657.89990234375,6737.39990234375,39745.66015625,5535.69384765625,1505.5899658203125,11117.099609375,2054.889892578125,11292.169921875,16717.400390625,102984.0,41607.421875,,35387.05078125,1550.050048828125,,3342.330078125,1721.5899658203125
2020-02-28,10980.76953125,2954.219970703125,25409.359375,8567.3701171875,12380.9697265625,2213.699951171875,11114.9404296875,1476.4300537109375,40.11000061035156,6580.60009765625,11890.349609375,5309.89990234375,3329.489990234375,1021.97998046875,3488.60009765625,2785.080078125,21142.9609375,26129.9296875,2880.303955078125,10980.76953125,3011.080078125,6441.2001953125,6511.5,38297.2890625,5452.7041015625,1482.6400146484375,11261.16015625,1987.010009765625,,16263.099609375,104172.0,41324.30859375,,34973.1796875,,,3133.06005859375,1668.8399658203125
2020-03-02,11381.759765625,3090.22998046875,26703.3203125,8952.169921875,12827.990234375,2265.89990234375,11271.23046875,1518.489990234375,33.41999816894531,6654.89990234375,11857.8701171875,5333.52001953125,3338.830078125,1027.6800537109375,3523.239990234375,2765.77001953125,21344.080078125,26291.6796875,2970.930908203125,11381.759765625,3007.719970703125,6391.5,6461.10009765625,38144.01953125,5361.24609375,1466.93994140625,11418.3896484375,2002.510009765625,11170.4599609375,16553.30078125,106625.0,42167.23828125,,36253.25,,,3206.85009765625,1679.1300048828125
2020-03-03,11484.2099609375,3003.3701171875,25917.41015625,8684.08984375,12542.740234375,2244.679931640625,11351.8095703125,1486.0799560546875,36.81999969482422,6718.2001953125,11985.3896484375,5393.169921875,3371.969970703125,1039.949951171875,3575.1298828125,2821.3701171875,21082.73046875,26284.8203125,2992.89697265625,11484.2099609375,3019.56005859375,6435.7001953125,6511.60009765625,38623.69921875,5518.6279296875,1478.6400146484375,11317.4599609375,2014.1500244140625,11327.7197265625,16423.599609375,105537.0,42472.25,,35999.21875,1547.9000244140625,,3352.760009765625,1694.56005859375
2020-03-04,11493.01953125,3130.1201171875,27090.859375,9018.08984375,13009.9599609375,2261.6298828125,11522.58984375,1531.199951171875,31.989999771118164,6815.60009765625,12127.6904296875,5464.89013671875,3420.56005859375,1053.72998046875,3597.97998046875,2828.010009765625,21100.060546875,26222.0703125,3011.666015625,11493.01953125,3025.030029296875,6325.39990234375,6398.5,38409.48046875,5650.13623046875,1489.949951171875,11704.650390625,2059.330078125,11392.349609375,16779.5,107224.0,43404.76171875,,37243.359375,1504.9200439453125,,3338.97998046875,1704.199951171875
2020-03-05,11711.3701171875,3023.93994140625,26121.279296875,8738.58984375,12593.0302734375,2192.72998046875,11370.150390625,1478.8199462890625,39.619998931884766,6705.39990234375,11944.7197265625,5361.10009765625,3363.580078125,1036.0799560546875,3544.830078125,2816.699951171875,21329.119140625,26767.869140625,3071.677001953125,11711.3701171875,3018.27001953125,6395.7001953125,6472.39990234375,38470.609375,5638.1298828125,1491.030029296875,11640.8896484375,2085.260009765625,11514.8203125,16554.0,102233.0,42344.859375,,36772.19921875,1474.6600341796875,,3293.3701171875,1683.18994140625
2020-03-06,11582.8203125,2972.3701171875,25864.779296875,8575.6201171875,12352.0302734375,2149.77001953125,10961.75,1449.219970703125,41.939998626708984,6462.60009765625,11541.8701171875,5139.10986328125,3232.070068359375,994.77001953125,3435.090087890625,2719.510009765625,20749.75,26146.669921875,3034.510986328125,11582.8203125,2960.97998046875,6216.2001953125,6287.5,37576.62109375,5498.5400390625,1483.0999755859375,11425.900390625,2040.219970703125,11321.8095703125,16175.0,97997.0,41388.78125,,35222.4296875,,,3212.820068359375,1629.0
2020-03-09,11108.5498046875,2746.56005859375,23851.01953125,7950.68017578125,11298.4296875,1875.8599853515625,10153.080078125,1313.43994140625,54.459999084472656,5965.7998046875,10625.01953125,4707.91015625,2959.070068359375,914.3200073242188,,,19698.759765625,25040.4609375,2943.291015625,11108.5498046875,2782.3701171875,5760.60009765625,5822.39990234375,35634.94921875,5136.80908203125,1424.1600341796875,10576.509765625,1954.77001953125,10977.6396484375,14514.2001953125,86067.0,38730.55859375,,30379.900390625,1321.75,,2942.510009765625,1542.43994140625
2020-03-10,11403.4697265625,2882.22998046875,25018.16015625,8344.25,11793.26953125,1899.280029296875,10130.2802734375,1350.9000244140625,47.29999923706055,5960.2001953125,10475.490234375,4636.60986328125,2910.02001953125,901.5,3155.60009765625,2498.93994140625,19867.119140625,25392.509765625,2996.761962890625,11403.4697265625,2832.5400390625,5939.60009765625,5995.7998046875,,5220.826171875,1430.469970703125,11160.1201171875,1962.9300537109375,11003.5400390625,14958.099609375,92214.0,39565.44140625,,32832.26171875,,,2955.85009765625,1533.7900390625
2020-03-11,11200.0498046875,2741.3798828125,23553.220703125,7952.0498046875,11177.2900390625,1775.68994140625,9930.099609375,1264.300048828125,53.900001525878906,5876.5,10438.6796875,4610.25,2905.56005859375,896.1599731445312,3148.409912109375,2492.8798828125,19416.060546875,25231.609375,2968.51708984375,11200.0498046875,,5725.89990234375,5789.2998046875,35697.3984375,5154.10498046875,1443.8299560546875,10553.9599609375,1908.27001953125,10893.75,14270.099609375,85171.0,38678.55078125,,31419.599609375,1274.4599609375,,2919.820068359375,1511.9599609375
2020-03-12,10941.009765625,2480.639892578125,21200.619140625,7201.7998046875,10060.759765625,1564.9000244140625,8969.7802734375,1122.9300537109375,75.47000122070312,5237.5,9161.1298828125,4044.260009765625,2545.22998046875,788.8699951171875,2701.0,2286.39990234375,18559.630859375,24309.0703125,2923.486083984375,10941.009765625,2678.639892578125,5304.60009765625,5370.89990234375,32778.140625,4895.748046875,1419.4300537109375,9517.4599609375,1834.3299560546875,10422.3203125,12508.5,72583.0,36636.69921875,,28351.890625,1201.030029296875,,2569.0,1352.1300048828125
